0, 47.0
1, 48.0
2, 48.0
3, 48.0
4, 48.0
5, 48.0
6, 48.0
7, 48.0
8, 48.0
9, 48.0
10, 50.0
11, 48.0
12, 48.0
13, 48.0
14, 48.0
15, 48.0
16, 48.0
17, 48.0
18, 50.0
19, 48.0
20, 48.0
21, 48.0
22, 48.0
23, 48.0
24, 48.0
25, 48.0
26, 48.0
27, 48.0
28, 46.0
29, 46.0
30, 46.0
31, 48.0
32, 48.0
33, 46.0
34, 46.0
35, 48.0
36, 48.0
37, 48.0
38, 46.0
39, 46.0
40, 46.0
41, 46.0
42, 46.0
43, 46.0
44, 48.0
45, 47.0
46, 47.0
47, 47.0
48, 47.0
49, 49.0
50, 49.0
51, 49.0
52, 47.0
53, 46.0
54, 46.0
55, 48.0
56, 46.0
57, 46.0
58, 46.0
59, 46.0
60, 46.0
61, 46.0
62, 46.0
63, 46.0
64, 46.0
65, 46.0
66, 46.0
67, 46.0
68, 46.0
69, 46.0
70, 47.0
71, 47.0
72, 47.0
73, 47.0
74, 46.0
75, 47.0
76, 46.0
77, 48.0
78, 48.0
79, 48.0
80, 48.0
81, 48.0
82, 46.0
83, 46.0
84, 46.0
85, 46.0
86, 46.0
87, 46.0
88, 46.0
89, 46.0
90, 46.0
91, 47.0
92, 46.0
93, 46.0
94, 47.0
95, 48.0
96, 46.0
97, 46.0
98, 46.0
99, 46.0
100, 46.0
101, 46.0
102, 48.0
103, 48.0
104, 46.0
105, 48.0
106, 46.0
107, 46.0
108, 48.0
109, 48.0
110, 46.0
111, 48.0
112, 48.0
113, 48.0
114, 48.0
115, 49.0
116, 49.0
117, 48.0
118, 48.0
119, 50.0
120, 48.0
121, 50.0
122, 50.0
123, 50.0
124, 50.0
125, 48.0
126, 50.0
127, 50.0
128, 52.0
129, 52.0
130, 52.0
131, 52.0
132, 52.0
133, 52.0
134, 52.0
135, 52.0
136, 52.0
137, 50.0
138, 50.0
139, 50.0
140, 50.0
141, 50.0
142, 50.0
143, 50.0
144, 50.0
145, 50.0
146, 50.0
147, 50.0
148, 50.0
149, 50.0
150, 50.0
151, 52.0
152, 52.0
153, 52.0
154, 50.0
155, 50.0
156, 50.0
157, 52.0
158, 50.0
159, 52.0
160, 52.0
161, 53.0
162, 52.0
163, 52.0
164, 52.0
165, 52.0
166, 52.0
167, 52.0
168, 52.0
169, 52.0
170, 52.0
171, 52.0
172, 52.0
173, 52.0
174, 52.0
175, 52.0
176, 52.0
177, 52.0
178, 50.0
179, 50.0
180, 50.0
181, 50.0
182, 50.0
183, 50.0
184, 50.0
185, 52.0
186, 52.0
187, 52.0
188, 50.0
189, 50.0
190, 50.0
191, 50.0
192, 52.0
193, 50.0
194, 50.0
195, 50.0
