402, 70.0
403, 68.0
404, 70.0
405, 66.0
406, 66.0
407, 66.0
408, 66.0
409, 66.0
410, 68.0
411, 66.0
412, 68.0
413, 68.0
414, 68.0
415, 66.0
416, 66.0
417, 68.0
418, 68.0
419, 66.0
420, 70.0
421, 66.0
422, 68.0
423, 68.0
424, 68.0
425, 68.0
426, 68.0
427, 68.0
428, 68.0
429, 68.0
430, 68.0
431, 70.0
432, 70.0
433, 68.0
434, 70.0
435, 68.0
436, 70.0
437, 68.0
438, 68.0
439, 68.0
440, 68.0
441, 68.0
442, 68.0
443, 70.0
444, 68.0
445, 68.0
446, 68.0
447, 68.0
448, 68.0
449, 68.0
450, 68.0
451, 68.0
452, 68.0
453, 68.0
454, 68.0
455, 70.0
456, 70.0
457, 68.0
458, 68.0
459, 68.0
460, 68.0
461, 68.0
462, 68.0
463, 68.0
464, 68.0
465, 68.0
466, 68.0
467, 68.0
468, 70.0
469, 70.0
470, 68.0
471, 68.0
472, 70.0
473, 70.0
474, 70.0
475, 68.0
476, 68.0
477, 68.0
478, 68.0
479, 68.0
480, 68.0
481, 68.0
482, 68.0
483, 68.0
484, 68.0
485, 68.0
486, 68.0
487, 68.0
488, 68.0
489, 68.0
490, 68.0
491, 68.0
492, 68.0
493, 68.0
494, 68.0
495, 68.0
496, 68.0
497, 70.0
498, 68.0
499, 68.0
500, 68.0
501, 68.0
502, 68.0
503, 68.0
504, 68.0
505, 68.0
506, 68.0
507, 68.0
508, 70.0
509, 68.0
510, 68.0
511, 68.0
512, 68.0
513, 68.0
514, 66.0
515, 66.0
516, 66.0
517, 66.0
518, 66.0
519, 68.0
520, 68.0
521, 68.0
522, 68.0
523, 68.0
524, 70.0
525, 70.0
526, 70.0
527, 70.0
528, 70.0
529, 70.0
530, 70.0
531, 70.0
532, 70.0
533, 70.0
534, 70.0
535, 70.0
536, 72.0
537, 70.0
538, 70.0
539, 70.0
540, 70.0
541, 70.0
542, 70.0
543, 70.0
544, 70.0
545, 70.0
546, 70.0
547, 70.0
548, 70.0
549, 70.0
550, 70.0
551, 70.0
552, 70.0
553, 70.0
554, 70.0
555, 70.0
556, 70.0
557, 70.0
558, 70.0
559, 70.0
560, 70.0
561, 70.0
562, 70.0
563, 70.0
564, 70.0
565, 70.0
566, 70.0
567, 70.0
568, 70.0
569, 70.0
570, 70.0
571, 70.0
572, 70.0
573, 70.0
574, 70.0
575, 70.0
576, 70.0
577, 70.0
578, 70.0
579, 70.0
580, 72.0
581, 70.0
582, 70.0
583, 70.0
584, 70.0
585, 70.0
586, 70.0
587, 70.0
588, 70.0
589, 70.0
590, 70.0
591, 70.0
592, 70.0
593, 70.0
594, 70.0
595, 70.0
596, 70.0
597, 68.0
598, 68.0
599, 70.0
600, 70.0
601, 70.0
602, 70.0
603, 70.0
604, 70.0
605, 70.0
606, 70.0
607, 70.0
608, 70.0
609, 70.0
610, 68.0
611, 68.0
612, 70.0
613, 68.0
614, 70.0
615, 70.0
616, 68.0
617, 68.0
618, 68.0
619, 70.0
620, 68.0
621, 68.0
622, 68.0
623, 68.0
624, 68.0
625, 68.0
626, 68.0
627, 68.0
628, 68.0
629, 70.0
630, 68.0
631, 68.0
632, 68.0
633, 70.0
634, 68.0
635, 68.0
636, 68.0
637, 68.0
638, 68.0
639, 68.0
640, 68.0
641, 68.0
642, 68.0
643, 68.0
644, 68.0
645, 68.0
646, 68.0
647, 68.0
648, 68.0
649, 68.0
650, 68.0
651, 68.0
652, 68.0
653, 68.0
654, 66.0
655, 66.0
656, 67.0
657, 67.0
658, 66.0
659, 66.0
660, 66.0
661, 66.0
662, 66.0
663, 68.0
664, 68.0
665, 68.0
666, 68.0
667, 68.0
668, 68.0
669, 68.0
670, 68.0
671, 68.0
672, 68.0
673, 68.0
674, 68.0
675, 68.0
676, 70.0
677, 68.0
678, 68.0
679, 70.0
680, 68.0
681, 68.0
682, 68.0
683, 66.0
684, 68.0
685, 68.0
686, 68.0
687, 68.0
688, 68.0
689, 68.0
690, 68.0
691, 68.0
692, 70.0
693, 70.0
694, 70.0
695, 70.0
696, 70.0
697, 70.0
698, 70.0
699, 70.0
700, 70.0
701, 70.0
702, 70.0
703, 70.0
704, 68.0
705, 70.0
706, 66.0
707, 68.0
708, 66.0
709, 68.0
710, 66.0
711, 66.0
712, 66.0
713, 66.0
714, 66.0
715, 68.0
716, 66.0
717, 66.0
718, 68.0
719, 68.0
720, 66.0
721, 66.0
722, 68.0
723, 68.0
724, 66.0
725, 68.0
726, 68.0
727, 68.0
728, 68.0
729, 68.0
730, 68.0
731, 68.0
732, 68.0
733, 68.0
734, 68.0
735, 68.0
736, 68.0
737, 68.0
738, 68.0
739, 68.0
740, 68.0
741, 68.0
742, 68.0
743, 68.0
744, 68.0
745, 68.0
746, 68.0
747, 70.0
748, 68.0
749, 70.0
750, 68.0
751, 70.0
752, 68.0
753, 68.0
754, 68.0
755, 68.0
756, 68.0
757, 70.0
758, 70.0
759, 68.0
760, 68.0
761, 68.0
762, 68.0
763, 68.0
764, 68.0
765, 68.0
766, 68.0
767, 68.0
768, 68.0
769, 68.0
770, 68.0
771, 68.0
772, 68.0
773, 68.0
774, 68.0
775, 68.0
776, 68.0
777, 68.0
778, 68.0
779, 68.0
780, 70.0
781, 68.0
782, 68.0
783, 68.0
784, 68.0
785, 68.0
786, 68.0
787, 68.0
788, 68.0
789, 66.0
790, 68.0
791, 68.0
792, 66.0
793, 66.0
794, 70.0
795, 68.0
796, 68.0
797, 68.0
798, 68.0
799, 68.0
800, 68.0
801, 68.0
802, 68.0
803, 68.0
804, 68.0
805, 68.0
806, 70.0
807, 70.0
808, 70.0
809, 70.0
810, 70.0
811, 70.0
812, 70.0
813, 70.0
814, 70.0
815, 70.0
816, 70.0
817, 70.0
818, 70.0
819, 70.0
820, 68.0
821, 70.0
822, 70.0
823, 70.0
824, 68.0
825, 68.0
826, 68.0
827, 68.0
828, 68.0
829, 68.0
83
